Country,MarketYear,CalendarYear,Month,Attribute,Value,CommodityCode
Indonesia,2023,2024,02,CY Exp. to U.S.,0.0,4234000
India,2023,2024,02,Crush,3500.0,4234000
India,2023,2024,02,"Extr. Rate, 999.9999",0.3303,4234000
India,2023,2024,02,Beginning Stocks,279.0,4234000
India,2023,2024,02,Production,1156.0,4234000
India,2023,2024,02,MY Imports,0.0,4234000
India,2023,2024,02,MY Imp. from U.S.,0.0,4234000
India,2023,2024,02,MY Imp. from EU,0.0,4234000
India,2023,2024,02,Total Supply,1435.0,4234000
India,2023,2024,02,MY Exports,100.0,4234000
India,2023,2024,02,MY Exp. to EU,0.0,4234000
India,2023,2024,02,Industrial Dom. Cons.,10.0,4234000
India,2023,2024,02,Food Use Dom. Cons.,1050.0,4234000
India,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
India,2023,2024,02,Total Dom. Cons.,1060.0,4234000
India,2023,2024,02,Ending Stocks,275.0,4234000
India,2023,2024,02,Total Distribution,1435.0,4234000
India,2023,2024,02,CY Imports,0.0,4234000
India,2023,2024,02,CY Imp. from U.S.,0.0,4234000
India,2023,2024,02,CY Exports,100.0,4234000
India,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Cote d'Ivoire,2023,2024,02,Crush,50.0,4234000
Cote d'Ivoire,2023,2024,02,"Extr. Rate, 999.9999",0.32,4234000
Cote d'Ivoire,2023,2024,02,Beginning Stocks,0.0,4234000
Cote d'Ivoire,2023,2024,02,Production,16.0,4234000
Cote d'Ivoire,2023,2024,02,MY Imports,0.0,4234000
Cote d'Ivoire,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Cote d'Ivoire,2023,2024,02,MY Imp. from EU,0.0,4234000
Cote d'Ivoire,2023,2024,02,Total Supply,16.0,4234000
Cote d'Ivoire,2023,2024,02,MY Exports,0.0,4234000
Cote d'Ivoire,2023,2024,02,MY Exp. to EU,0.0,4234000
Cote d'Ivoire,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Cote d'Ivoire,2023,2024,02,Food Use Dom. Cons.,16.0,4234000
Cote d'Ivoire,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Cote d'Ivoire,2023,2024,02,Total Dom. Cons.,16.0,4234000
Cote d'Ivoire,2023,2024,02,Ending Stocks,0.0,4234000
Cote d'Ivoire,2023,2024,02,Total Distribution,16.0,4234000
Cote d'Ivoire,2023,2024,02,CY Imports,0.0,4234000
Cote d'Ivoire,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Cote d'Ivoire,2023,2024,02,CY Exports,0.0,4234000
Cote d'Ivoire,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Japan,2023,2024,02,Crush,2.0,4234000
Japan,2023,2024,02,"Extr. Rate, 999.9999",0.5,4234000
Japan,2023,2024,02,Beginning Stocks,0.0,4234000
Japan,2023,2024,02,Production,1.0,4234000
Japan,2023,2024,02,MY Imports,1.0,4234000
Japan,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Japan,2023,2024,02,MY Imp. from EU,0.0,4234000
Japan,2023,2024,02,Total Supply,2.0,4234000
Japan,2023,2024,02,MY Exports,0.0,4234000
Japan,2023,2024,02,MY Exp. to EU,0.0,4234000
Japan,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Japan,2023,2024,02,Food Use Dom. Cons.,2.0,4234000
Japan,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Japan,2023,2024,02,Total Dom. Cons.,2.0,4234000
Japan,2023,2024,02,Ending Stocks,0.0,4234000
Japan,2023,2024,02,Total Distribution,2.0,4234000
Japan,2023,2024,02,CY Imports,1.0,4234000
Japan,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Japan,2023,2024,02,CY Exports,0.0,4234000
Japan,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Malawi,2023,2024,02,Crush,125.0,4234000
Malawi,2023,2024,02,"Extr. Rate, 999.9999",0.328,4234000
Malawi,2023,2024,02,Beginning Stocks,0.0,4234000
Malawi,2023,2024,02,Production,41.0,4234000
Malawi,2023,2024,02,MY Imports,0.0,4234000
Malawi,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Malawi,2023,2024,02,MY Imp. from EU,0.0,4234000
Malawi,2023,2024,02,Total Supply,41.0,4234000
Malawi,2023,2024,02,MY Exports,0.0,4234000
Malawi,2023,2024,02,MY Exp. to EU,0.0,4234000
Malawi,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Malawi,2023,2024,02,Food Use Dom. Cons.,41.0,4234000
Malawi,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Malawi,2023,2024,02,Total Dom. Cons.,41.0,4234000
Malawi,2023,2024,02,Ending Stocks,0.0,4234000
Malawi,2023,2024,02,Total Distribution,41.0,4234000
Malawi,2023,2024,02,CY Imports,0.0,4234000
Malawi,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Malawi,2023,2024,02,CY Exports,0.0,4234000
Malawi,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Mali,2023,2024,02,Crush,120.0,4234000
Mali,2023,2024,02,"Extr. Rate, 999.9999",0.3333,4234000
Mali,2023,2024,02,Beginning Stocks,0.0,4234000
Mali,2023,2024,02,Production,40.0,4234000
Mali,2023,2024,02,MY Imports,0.0,4234000
Mali,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Mali,2023,2024,02,MY Imp. from EU,0.0,4234000
Mali,2023,2024,02,Total Supply,40.0,4234000
Mali,2023,2024,02,MY Exports,19.0,4234000
Mali,2023,2024,02,MY Exp. to EU,0.0,4234000
Mali,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Mali,2023,2024,02,Food Use Dom. Cons.,21.0,4234000
Mali,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Mali,2023,2024,02,Total Dom. Cons.,21.0,4234000
Mali,2023,2024,02,Ending Stocks,0.0,4234000
Mali,2023,2024,02,Total Distribution,40.0,4234000
Mali,2023,2024,02,CY Imports,0.0,4234000
Mali,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Mali,2023,2024,02,CY Exports,19.0,4234000
Mali,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Mexico,2023,2024,02,Crush,4.0,4234000
Mexico,2023,2024,02,"Extr. Rate, 999.9999",0.25,4234000
Mexico,2023,2024,02,Beginning Stocks,0.0,4234000
Mexico,2023,2024,02,Production,1.0,4234000
Mexico,2023,2024,02,MY Imports,1.0,4234000
Mexico,2023,2024,02,MY Imp. from U.S.,1.0,4234000
Mexico,2023,2024,02,MY Imp. from EU,0.0,4234000
Mexico,2023,2024,02,Total Supply,2.0,4234000
Mexico,2023,2024,02,MY Exports,0.0,4234000
Mexico,2023,2024,02,MY Exp. to EU,0.0,4234000
Mexico,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Mexico,2023,2024,02,Food Use Dom. Cons.,2.0,4234000
Mexico,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Mexico,2023,2024,02,Total Dom. Cons.,2.0,4234000
Mexico,2023,2024,02,Ending Stocks,0.0,4234000
Mexico,2023,2024,02,Total Distribution,2.0,4234000
Mexico,2023,2024,02,CY Imports,1.0,4234000
Mexico,2023,2024,02,CY Imp. from U.S.,1.0,4234000
Mexico,2023,2024,02,CY Exports,0.0,4234000
Mexico,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Malaysia,2023,2024,02,Crush,10.0,4234000
Malaysia,2023,2024,02,"Extr. Rate, 999.9999",0.3,4234000
Malaysia,2023,2024,02,Beginning Stocks,1.0,4234000
Malaysia,2023,2024,02,Production,3.0,4234000
Malaysia,2023,2024,02,MY Imports,2.0,4234000
Malaysia,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Malaysia,2023,2024,02,MY Imp. from EU,0.0,4234000
Malaysia,2023,2024,02,Total Supply,6.0,4234000
Malaysia,2023,2024,02,MY Exports,1.0,4234000
Malaysia,2023,2024,02,MY Exp. to EU,0.0,4234000
Malaysia,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Malaysia,2023,2024,02,Food Use Dom. Cons.,5.0,4234000
Malaysia,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Malaysia,2023,2024,02,Total Dom. Cons.,5.0,4234000
Malaysia,2023,2024,02,Ending Stocks,0.0,4234000
Malaysia,2023,2024,02,Total Distribution,6.0,4234000
Malaysia,2023,2024,02,CY Imports,2.0,4234000
Malaysia,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Malaysia,2023,2024,02,CY Exports,1.0,4234000
Malaysia,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Mozambique,2023,2024,02,Crush,55.0,4234000
Mozambique,2023,2024,02,"Extr. Rate, 999.9999",0.3636,4234000
Mozambique,2023,2024,02,Beginning Stocks,0.0,4234000
Mozambique,2023,2024,02,Production,20.0,4234000
Mozambique,2023,2024,02,MY Imports,0.0,4234000
Mozambique,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Mozambique,2023,2024,02,MY Imp. from EU,0.0,4234000
Mozambique,2023,2024,02,Total Supply,20.0,4234000
Mozambique,2023,2024,02,MY Exports,0.0,4234000
Mozambique,2023,2024,02,MY Exp. to EU,0.0,4234000
Mozambique,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Mozambique,2023,2024,02,Food Use Dom. Cons.,20.0,4234000
Mozambique,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Mozambique,2023,2024,02,Total Dom. Cons.,20.0,4234000
Mozambique,2023,2024,02,Ending Stocks,0.0,4234000
Mozambique,2023,2024,02,Total Distribution,20.0,4234000
Mozambique,2023,2024,02,CY Imports,0.0,4234000
Mozambique,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Mozambique,2023,2024,02,CY Exports,0.0,4234000
Mozambique,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Niger,2023,2024,02,Crush,190.0,4234000
Niger,2023,2024,02,"Extr. Rate, 999.9999",0.3105,4234000
Niger,2023,2024,02,Beginning Stocks,0.0,4234000
Niger,2023,2024,02,Production,59.0,4234000
Niger,2023,2024,02,MY Imports,0.0,4234000
Niger,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Niger,2023,2024,02,MY Imp. from EU,0.0,4234000
Niger,2023,2024,02,Total Supply,59.0,4234000
Niger,2023,2024,02,MY Exports,0.0,4234000
Niger,2023,2024,02,MY Exp. to EU,0.0,4234000
Niger,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Niger,2023,2024,02,Food Use Dom. Cons.,59.0,4234000
Niger,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Niger,2023,2024,02,Total Dom. Cons.,59.0,4234000
Niger,2023,2024,02,Ending Stocks,0.0,4234000
Niger,2023,2024,02,Total Distribution,59.0,4234000
Niger,2023,2024,02,CY Imports,0.0,4234000
Niger,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Niger,2023,2024,02,CY Exports,0.0,4234000
Niger,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Nigeria,2023,2024,02,Crush,750.0,4234000
Nigeria,2023,2024,02,"Extr. Rate, 999.9999",0.3533,4234000
Nigeria,2023,2024,02,Beginning Stocks,0.0,4234000
Nigeria,2023,2024,02,Production,265.0,4234000
Nigeria,2023,2024,02,MY Imports,1.0,4234000
Nigeria,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Nigeria,2023,2024,02,MY Imp. from EU,0.0,4234000
Nigeria,2023,2024,02,Total Supply,266.0,4234000
Nigeria,2023,2024,02,MY Exports,3.0,4234000
Nigeria,2023,2024,02,MY Exp. to EU,0.0,4234000
Nigeria,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Nigeria,2023,2024,02,Food Use Dom. Cons.,263.0,4234000
Nigeria,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Nigeria,2023,2024,02,Total Dom. Cons.,263.0,4234000
Nigeria,2023,2024,02,Ending Stocks,0.0,4234000
Nigeria,2023,2024,02,Total Distribution,266.0,4234000
Nigeria,2023,2024,02,CY Imports,1.0,4234000
Nigeria,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Nigeria,2023,2024,02,CY Exports,3.0,4234000
Nigeria,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Nicaragua,2023,2024,02,Crush,40.0,4234000
Nicaragua,2023,2024,02,"Extr. Rate, 999.9999",0.35,4234000
Nicaragua,2023,2024,02,Beginning Stocks,1.0,4234000
Nicaragua,2023,2024,02,Production,14.0,4234000
Nicaragua,2023,2024,02,MY Imports,0.0,4234000
Nicaragua,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Nicaragua,2023,2024,02,MY Imp. from EU,0.0,4234000
Nicaragua,2023,2024,02,Total Supply,15.0,4234000
Nicaragua,2023,2024,02,MY Exports,13.0,4234000
Nicaragua,2023,2024,02,MY Exp. to EU,5.0,4234000
Nicaragua,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Nicaragua,2023,2024,02,Food Use Dom. Cons.,1.0,4234000
Nicaragua,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Nicaragua,2023,2024,02,Total Dom. Cons.,1.0,4234000
Nicaragua,2023,2024,02,Ending Stocks,1.0,4234000
Nicaragua,2023,2024,02,Total Distribution,15.0,4234000
Nicaragua,2023,2024,02,CY Imports,0.0,4234000
Nicaragua,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Nicaragua,2023,2024,02,CY Exports,20.0,4234000
Nicaragua,2023,2024,02,CY Exp. to U.S.,5.0,4234000
South Africa,2023,2024,02,Crush,15.0,4234000
South Africa,2023,2024,02,"Extr. Rate, 999.9999",0.3333,4234000
South Africa,2023,2024,02,Beginning Stocks,0.0,4234000
South Africa,2023,2024,02,Production,5.0,4234000
South Africa,2023,2024,02,MY Imports,0.0,4234000
South Africa,2023,2024,02,MY Imp. from U.S.,0.0,4234000
South Africa,2023,2024,02,MY Imp. from EU,0.0,4234000
South Africa,2023,2024,02,Total Supply,5.0,4234000
South Africa,2023,2024,02,MY Exports,0.0,4234000
South Africa,2023,2024,02,MY Exp. to EU,0.0,4234000
South Africa,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
South Africa,2023,2024,02,Food Use Dom. Cons.,5.0,4234000
South Africa,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
South Africa,2023,2024,02,Total Dom. Cons.,5.0,4234000
South Africa,2023,2024,02,Ending Stocks,0.0,4234000
South Africa,2023,2024,02,Total Distribution,5.0,4234000
South Africa,2023,2024,02,CY Imports,0.0,4234000
South Africa,2023,2024,02,CY Imp. from U.S.,0.0,4234000
South Africa,2023,2024,02,CY Exports,0.0,4234000
South Africa,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Senegal,2023,2024,02,Crush,115.0,4234000
Senegal,2023,2024,02,"Extr. Rate, 999.9999",0.3304,4234000
Senegal,2023,2024,02,Beginning Stocks,29.0,4234000
Senegal,2023,2024,02,Production,38.0,4234000
Senegal,2023,2024,02,MY Imports,0.0,4234000
Senegal,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Senegal,2023,2024,02,MY Imp. from EU,0.0,4234000
Senegal,2023,2024,02,Total Supply,67.0,4234000
Senegal,2023,2024,02,MY Exports,30.0,4234000
Senegal,2023,2024,02,MY Exp. to EU,22.0,4234000
Senegal,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Senegal,2023,2024,02,Food Use Dom. Cons.,14.0,4234000
Senegal,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Senegal,2023,2024,02,Total Dom. Cons.,14.0,4234000
Senegal,2023,2024,02,Ending Stocks,23.0,4234000
Senegal,2023,2024,02,Total Distribution,67.0,4234000
Senegal,2023,2024,02,CY Imports,0.0,4234000
Senegal,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Senegal,2023,2024,02,CY Exports,30.0,4234000
Senegal,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Sudan,2023,2024,02,Crush,850.0,4234000
Sudan,2023,2024,02,"Extr. Rate, 999.9999",0.3176,4234000
Sudan,2023,2024,02,Beginning Stocks,20.0,4234000
Sudan,2023,2024,02,Production,270.0,4234000
Sudan,2023,2024,02,MY Imports,0.0,4234000
Sudan,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Sudan,2023,2024,02,MY Imp. from EU,0.0,4234000
Sudan,2023,2024,02,Total Supply,290.0,4234000
Sudan,2023,2024,02,MY Exports,25.0,4234000
Sudan,2023,2024,02,MY Exp. to EU,0.0,4234000
Sudan,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Sudan,2023,2024,02,Food Use Dom. Cons.,245.0,4234000
Sudan,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Sudan,2023,2024,02,Total Dom. Cons.,245.0,4234000
Sudan,2023,2024,02,Ending Stocks,20.0,4234000
Sudan,2023,2024,02,Total Distribution,290.0,4234000
Sudan,2023,2024,02,CY Imports,0.0,4234000
Sudan,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Sudan,2023,2024,02,CY Exports,25.0,4234000
Sudan,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Switzerland,2023,2024,02,Crush,0.0,4234000
Switzerland,2023,2024,02,"Extr. Rate, 999.9999",0.0,4234000
Switzerland,2023,2024,02,Beginning Stocks,0.0,4234000
Switzerland,2023,2024,02,Production,0.0,4234000
Switzerland,2023,2024,02,MY Imports,5.0,4234000
Switzerland,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Switzerland,2023,2024,02,MY Imp. from EU,0.0,4234000
Switzerland,2023,2024,02,Total Supply,5.0,4234000
Switzerland,2023,2024,02,MY Exports,0.0,4234000
Switzerland,2023,2024,02,MY Exp. to EU,0.0,4234000
Switzerland,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Switzerland,2023,2024,02,Food Use Dom. Cons.,5.0,4234000
Switzerland,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Switzerland,2023,2024,02,Total Dom. Cons.,5.0,4234000
Switzerland,2023,2024,02,Ending Stocks,0.0,4234000
Switzerland,2023,2024,02,Total Distribution,5.0,4234000
Switzerland,2023,2024,02,CY Imports,5.0,4234000
Switzerland,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Switzerland,2023,2024,02,CY Exports,0.0,4234000
Switzerland,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Thailand,2023,2024,02,Crush,35.0,4234000
Thailand,2023,2024,02,"Extr. Rate, 999.9999",0.3429,4234000
Thailand,2023,2024,02,Beginning Stocks,0.0,4234000
Thailand,2023,2024,02,Production,12.0,4234000
Thailand,2023,2024,02,MY Imports,0.0,4234000
Thailand,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Thailand,2023,2024,02,MY Imp. from EU,0.0,4234000
Thailand,2023,2024,02,Total Supply,12.0,4234000
Thailand,2023,2024,02,MY Exports,0.0,4234000
Thailand,2023,2024,02,MY Exp. to EU,0.0,4234000
Thailand,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Thailand,2023,2024,02,Food Use Dom. Cons.,12.0,4234000
Thailand,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Thailand,2023,2024,02,Total Dom. Cons.,12.0,4234000
Thailand,2023,2024,02,Ending Stocks,0.0,4234000
Thailand,2023,2024,02,Total Distribution,12.0,4234000
Thailand,2023,2024,02,CY Imports,0.0,4234000
Thailand,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Thailand,2023,2024,02,CY Exports,0.0,4234000
Thailand,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Togo,2023,2024,02,Crush,12.0,4234000
Togo,2023,2024,02,"Extr. Rate, 999.9999",0.3333,4234000
Togo,2023,2024,02,Beginning Stocks,0.0,4234000
Togo,2023,2024,02,Production,4.0,4234000
Togo,2023,2024,02,MY Imports,0.0,4234000
Togo,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Togo,2023,2024,02,MY Imp. from EU,0.0,4234000
Togo,2023,2024,02,Total Supply,4.0,4234000
Togo,2023,2024,02,MY Exports,0.0,4234000
Togo,2023,2024,02,MY Exp. to EU,0.0,4234000
Togo,2023,2024,02,Industrial Dom. Cons.,1.0,4234000
Togo,2023,2024,02,Food Use Dom. Cons.,3.0,4234000
Togo,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Togo,2023,2024,02,Total Dom. Cons.,4.0,4234000
Togo,2023,2024,02,Ending Stocks,0.0,4234000
Togo,2023,2024,02,Total Distribution,4.0,4234000
Togo,2023,2024,02,CY Imports,0.0,4234000
Togo,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Togo,2023,2024,02,CY Exports,0.0,4234000
Togo,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Turkey,2023,2024,02,Crush,20.0,4234000
Turkey,2023,2024,02,"Extr. Rate, 999.9999",0.35,4234000
Turkey,2023,2024,02,Beginning Stocks,0.0,4234000
Turkey,2023,2024,02,Production,7.0,4234000
Turkey,2023,2024,02,MY Imports,0.0,4234000
Turkey,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Turkey,2023,2024,02,MY Imp. from EU,0.0,4234000
Turkey,2023,2024,02,Total Supply,7.0,4234000
Turkey,2023,2024,02,MY Exports,0.0,4234000
Turkey,2023,2024,02,MY Exp. to EU,0.0,4234000
Turkey,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Turkey,2023,2024,02,Food Use Dom. Cons.,7.0,4234000
Turkey,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Turkey,2023,2024,02,Total Dom. Cons.,7.0,4234000
Turkey,2023,2024,02,Ending Stocks,0.0,4234000
Turkey,2023,2024,02,Total Distribution,7.0,4234000
Turkey,2023,2024,02,CY Imports,0.0,4234000
Turkey,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Turkey,2023,2024,02,CY Exports,0.0,4234000
Turkey,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Taiwan,2023,2024,02,Crush,10.0,4234000
Taiwan,2023,2024,02,"Extr. Rate, 999.9999",0.4,4234000
Taiwan,2023,2024,02,Beginning Stocks,0.0,4234000
Taiwan,2023,2024,02,Production,4.0,4234000
Taiwan,2023,2024,02,MY Imports,0.0,4234000
Taiwan,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Taiwan,2023,2024,02,MY Imp. from EU,0.0,4234000
Taiwan,2023,2024,02,Total Supply,4.0,4234000
Taiwan,2023,2024,02,MY Exports,0.0,4234000
Taiwan,2023,2024,02,MY Exp. to EU,0.0,4234000
Taiwan,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Taiwan,2023,2024,02,Food Use Dom. Cons.,4.0,4234000
Taiwan,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Taiwan,2023,2024,02,Total Dom. Cons.,4.0,4234000
Taiwan,2023,2024,02,Ending Stocks,0.0,4234000
Taiwan,2023,2024,02,Total Distribution,4.0,4234000
Taiwan,2023,2024,02,CY Imports,0.0,4234000
Taiwan,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Taiwan,2023,2024,02,CY Exports,0.0,4234000
Taiwan,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Tanzania,2023,2024,02,Crush,425.0,4234000
Tanzania,2023,2024,02,"Extr. Rate, 999.9999",0.3294,4234000
Tanzania,2023,2024,02,Beginning Stocks,12.0,4234000
Tanzania,2023,2024,02,Production,140.0,4234000
Tanzania,2023,2024,02,MY Imports,0.0,4234000
Tanzania,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Tanzania,2023,2024,02,MY Imp. from EU,0.0,4234000
Tanzania,2023,2024,02,Total Supply,152.0,4234000
Tanzania,2023,2024,02,MY Exports,0.0,4234000
Tanzania,2023,2024,02,MY Exp. to EU,0.0,4234000
Tanzania,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Tanzania,2023,2024,02,Food Use Dom. Cons.,140.0,4234000
Tanzania,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Tanzania,2023,2024,02,Total Dom. Cons.,140.0,4234000
Tanzania,2023,2024,02,Ending Stocks,12.0,4234000
Tanzania,2023,2024,02,Total Distribution,152.0,4234000
Tanzania,2023,2024,02,CY Imports,0.0,4234000
Tanzania,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Tanzania,2023,2024,02,CY Exports,0.0,4234000
Tanzania,2023,2024,02,CY Exp. to U.S.,0.0,4234000
Uganda,2023,2024,02,Crush,60.0,4234000
Uganda,2023,2024,02,"Extr. Rate, 999.9999",0.3333,4234000
Uganda,2023,2024,02,Beginning Stocks,0.0,4234000
Uganda,2023,2024,02,Production,20.0,4234000
Uganda,2023,2024,02,MY Imports,0.0,4234000
Uganda,2023,2024,02,MY Imp. from U.S.,0.0,4234000
Uganda,2023,2024,02,MY Imp. from EU,0.0,4234000
Uganda,2023,2024,02,Total Supply,20.0,4234000
Uganda,2023,2024,02,MY Exports,0.0,4234000
Uganda,2023,2024,02,MY Exp. to EU,0.0,4234000
Uganda,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
Uganda,2023,2024,02,Food Use Dom. Cons.,20.0,4234000
Uganda,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
Uganda,2023,2024,02,Total Dom. Cons.,20.0,4234000
Uganda,2023,2024,02,Ending Stocks,0.0,4234000
Uganda,2023,2024,02,Total Distribution,20.0,4234000
Uganda,2023,2024,02,CY Imports,0.0,4234000
Uganda,2023,2024,02,CY Imp. from U.S.,0.0,4234000
Uganda,2023,2024,02,CY Exports,0.0,4234000
Uganda,2023,2024,02,CY Exp. to U.S.,0.0,4234000
United Kingdom,2023,2024,02,Crush,0.0,4234000
United Kingdom,2023,2024,02,"Extr. Rate, 999.9999",0.0,4234000
United Kingdom,2023,2024,02,Beginning Stocks,0.0,4234000
United Kingdom,2023,2024,02,Production,0.0,4234000
United Kingdom,2023,2024,02,MY Imports,4.0,4234000
United Kingdom,2023,2024,02,MY Imp. from U.S.,0.0,4234000
United Kingdom,2023,2024,02,MY Imp. from EU,3.0,4234000
United Kingdom,2023,2024,02,Total Supply,4.0,4234000
United Kingdom,2023,2024,02,MY Exports,0.0,4234000
United Kingdom,2023,2024,02,MY Exp. to EU,0.0,4234000
United Kingdom,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
United Kingdom,2023,2024,02,Food Use Dom. Cons.,4.0,4234000
United Kingdom,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
United Kingdom,2023,2024,02,Total Dom. Cons.,4.0,4234000
United Kingdom,2023,2024,02,Ending Stocks,0.0,4234000
United Kingdom,2023,2024,02,Total Distribution,4.0,4234000
United Kingdom,2023,2024,02,CY Imports,4.0,4234000
United Kingdom,2023,2024,02,CY Imp. from U.S.,0.0,4234000
United Kingdom,2023,2024,02,CY Exports,0.0,4234000
United Kingdom,2023,2024,02,CY Exp. to U.S.,0.0,4234000
United States,2023,2024,02,Crush,340.0,4234000
United States,2023,2024,02,"Extr. Rate, 999.9999",0.3088,4234000
United States,2023,2024,02,Beginning Stocks,11.0,4234000
United States,2023,2024,02,Production,105.0,4234000
United States,2023,2024,02,MY Imports,18.0,4234000
United States,2023,2024,02,MY Imp. from U.S.,0.0,4234000
United States,2023,2024,02,MY Imp. from EU,0.0,4234000
United States,2023,2024,02,Total Supply,134.0,4234000
United States,2023,2024,02,MY Exports,7.0,4234000
United States,2023,2024,02,MY Exp. to EU,0.0,4234000
United States,2023,2024,02,Industrial Dom. Cons.,0.0,4234000
United States,2023,2024,02,Food Use Dom. Cons.,116.0,4234000
United States,2023,2024,02,Feed Waste Dom. Cons.,0.0,4234000
United States,2023,2024,02,Total Dom. Cons.,116.0,4234000
United States,2023,2024,02,Ending Stocks,11.0,4234000
